url,path,slug,clicks,impressions,sources,local_status
https://serenfermera.com/negligencia-en-ejemplos-de-enfermeria/,/negligencia-en-ejemplos-de-enfermeria,negligencia-en-ejemplos-de-enfermeria,140.0,1813.0,current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/ejemplo-calculo-balance-hidrico-auxiliar-enfermeria/,/ejemplo-calculo-balance-hidrico-auxiliar-enfermeria,ejemplo-calculo-balance-hidrico-auxiliar-enfermeria,132.0,3943.0,Páginas.csv|current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/temas-de-salud-de-enfermeria/,/temas-de-salud-de-enfermeria,temas-de-salud-de-enfermeria,118.0,1185.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/datos-de-enfermeria-subjetivos-vs-objetivo/,/datos-de-enfermeria-subjetivos-vs-objetivo,datos-de-enfermeria-subjetivos-vs-objetivo,114.0,6074.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidado-humanizado-en-enfermeria/,/cuidado-humanizado-en-enfermeria,cuidado-humanizado-en-enfermeria,112.0,1587.0,Páginas.csv|current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/edema-cuidados-de-enfermeria/,/edema-cuidados-de-enfermeria,edema-cuidados-de-enfermeria,111.0,2264.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/tecnica-para-toma-de-papanicolaou-enfermeria/,/tecnica-para-toma-de-papanicolaou-enfermeria,tecnica-para-toma-de-papanicolaou-enfermeria,99.0,1802.0,current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/procedimientos-y-tecnicas-basicas-de-enfermeria/,/procedimientos-y-tecnicas-basicas-de-enfermeria,procedimientos-y-tecnicas-basicas-de-enfermeria,94.0,3382.0,Páginas.csv|current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-para-nebulizaciones/,/cuidados-de-enfermeria-para-nebulizaciones,cuidados-de-enfermeria-para-nebulizaciones,94.0,1855.0,current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/ejemplos-de-enfermeria-sbar/,/ejemplos-de-enfermeria-sbar,ejemplos-de-enfermeria-sbar,89.0,7136.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-en-pacientes-con-cancer/,/cuidados-de-enfermeria-en-pacientes-con-cancer,cuidados-de-enfermeria-en-pacientes-con-cancer,88.0,2376.0,serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/proceso-salud-enfermedad-en-enfermeria/,/proceso-salud-enfermedad-en-enfermeria,proceso-salud-enfermedad-en-enfermeria,87.0,2221.0,current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/actividades-de-enfermeria-en-centro-de-salud/,/actividades-de-enfermeria-en-centro-de-salud,actividades-de-enfermeria-en-centro-de-salud,86.0,2575.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/9-divertidos-y-educativos-juegos-de-enfermeria/,/9-divertidos-y-educativos-juegos-de-enfermeria,9-divertidos-y-educativos-juegos-de-enfermeria,85.0,1304.0,Páginas.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/plan-de-cuidados-enfermeria-duelo/,/plan-de-cuidados-enfermeria-duelo,plan-de-cuidados-enfermeria-duelo,84.0,1965.0,remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/que-es-gestion-del-cuidado-de-enfermeria/,/que-es-gestion-del-cuidado-de-enfermeria,que-es-gestion-del-cuidado-de-enfermeria,84.0,1160.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/como-hacer-una-hoja-de-cuidados-de-enfermeria/,/como-hacer-una-hoja-de-cuidados-de-enfermeria,como-hacer-una-hoja-de-cuidados-de-enfermeria,81.0,7675.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-toma-de-signos-vitales/,/cuidados-de-enfermeria-toma-de-signos-vitales,cuidados-de-enfermeria-toma-de-signos-vitales,78.0,4250.0,Páginas.csv|current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/auxiliar-de-enfermeria-colombia/,/auxiliar-de-enfermeria-colombia,auxiliar-de-enfermeria-colombia,78.0,1508.0,Páginas.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-en-el-postoperatorio-inmediato/,/cuidados-de-enfermeria-en-el-postoperatorio-inmediato,cuidados-de-enfermeria-en-el-postoperatorio-inmediato,76.0,2146.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/practica-basada-en-evidencia-en-ejemplos-de-enfermeria/,/practica-basada-en-evidencia-en-ejemplos-de-enfermeria,practica-basada-en-evidencia-en-ejemplos-de-enfermeria,76.0,1584.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/competencia-cultural-en-enfermeria/,/competencia-cultural-en-enfermeria,competencia-cultural-en-enfermeria,76.0,1427.0,serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/lavado-gastrico-tecnica-enfermeria/,/lavado-gastrico-tecnica-enfermeria,lavado-gastrico-tecnica-enfermeria,75.0,4096.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/histerectomia-cuidados-de-enfermeria-postoperatorios/,/histerectomia-cuidados-de-enfermeria-postoperatorios,histerectomia-cuidados-de-enfermeria-postoperatorios,75.0,1447.0,current_gsc_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-al-paciente-con-dolor/,/cuidados-de-enfermeria-al-paciente-con-dolor,cuidados-de-enfermeria-al-paciente-con-dolor,73.0,1750.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/10-cuidados-de-enfermeria-en-diabetes/,/10-cuidados-de-enfermeria-en-diabetes,10-cuidados-de-enfermeria-en-diabetes,72.0,2073.0,remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cronograma-modelos-de-cuidados-enfermeria/,/cronograma-modelos-de-cuidados-enfermeria,cronograma-modelos-de-cuidados-enfermeria,72.0,1774.0,Páginas.csv|current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-en-el-puerperio/,/cuidados-de-enfermeria-en-el-puerperio,cuidados-de-enfermeria-en-el-puerperio,72.0,984.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-en-deterioro-de-la-movilidad-fisica/,/cuidados-de-enfermeria-en-deterioro-de-la-movilidad-fisica,cuidados-de-enfermeria-en-deterioro-de-la-movilidad-fisica,66.0,2118.0,remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/puede-un-fisioterapeuta-ordenar-una-resonancia-magnetica/,/puede-un-fisioterapeuta-ordenar-una-resonancia-magnetica,puede-un-fisioterapeuta-ordenar-una-resonancia-magnetica,66.0,1349.0,Páginas.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/planes-de-cuidado-de-enfermeria-en-pediatria/,/planes-de-cuidado-de-enfermeria-en-pediatria,planes-de-cuidado-de-enfermeria-en-pediatria,66.0,1272.0,current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/angioplastia-cuidados-de-enfermeria/,/angioplastia-cuidados-de-enfermeria,angioplastia-cuidados-de-enfermeria,66.0,1000.0,current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-en-ninos-con-tdah/,/cuidados-de-enfermeria-en-ninos-con-tdah,cuidados-de-enfermeria-en-ninos-con-tdah,66.0,677.0,Páginas.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/usted-pregunto-por-que-eructo-cuando-recibo-un-masaje/,/usted-pregunto-por-que-eructo-cuando-recibo-un-masaje,usted-pregunto-por-que-eructo-cuando-recibo-un-masaje,65.0,3466.0,Páginas.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-demencia/,/cuidados-de-enfermeria-demencia,cuidados-de-enfermeria-demencia,65.0,567.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/protocolo-cuidados-paliativos-enfermeria/,/protocolo-cuidados-paliativos-enfermeria,protocolo-cuidados-paliativos-enfermeria,64.0,1529.0,serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/educacion-para-la-salud-en-enfermeria-formacion/,/educacion-para-la-salud-en-enfermeria-formacion,educacion-para-la-salud-en-enfermeria-formacion,64.0,1270.0,serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/veracidad-en-la-enfermeria/,/veracidad-en-la-enfermeria,veracidad-en-la-enfermeria,64.0,966.0,Páginas.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/que-es-el-cuidado-de-la-enfermeria-definicion/,/que-es-el-cuidado-de-la-enfermeria-definicion,que-es-el-cuidado-de-la-enfermeria-definicion,64.0,894.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/evaluacion-del-plan-de-cuidados-de-enfermeria/,/evaluacion-del-plan-de-cuidados-de-enfermeria,evaluacion-del-plan-de-cuidados-de-enfermeria,63.0,1116.0,remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-post-parto-cesarea/,/cuidados-de-enfermeria-post-parto-cesarea,cuidados-de-enfermeria-post-parto-cesarea,61.0,1376.0,current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-en-sonda-vesical/,/cuidados-de-enfermeria-en-sonda-vesical,cuidados-de-enfermeria-en-sonda-vesical,60.0,2898.0,current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/supervisora-enfermeria-gestion-de-cuidados/,/supervisora-enfermeria-gestion-de-cuidados,supervisora-enfermeria-gestion-de-cuidados,60.0,2401.0,Páginas.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-hiperglucemia/,/cuidados-de-enfermeria-hiperglucemia,cuidados-de-enfermeria-hiperglucemia,60.0,1030.0,remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/ketamina-cuidados-de-enfermeria/,/ketamina-cuidados-de-enfermeria,ketamina-cuidados-de-enfermeria,60.0,540.0,current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/caso-practico-fuden-cuidados-enfermeria-en-urgencias-modulo-i-respuestas/,/caso-practico-fuden-cuidados-enfermeria-en-urgencias-modulo-i-respuestas,caso-practico-fuden-cuidados-enfermeria-en-urgencias-modulo-i-respuestas,59.0,1084.0,Páginas.csv|current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-en-la-adolescencia-cto-enfermeria/,/cuidados-en-la-adolescencia-cto-enfermeria,cuidados-en-la-adolescencia-cto-enfermeria,58.0,3435.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-en-pacientes-inconscientes/,/cuidados-de-enfermeria-en-pacientes-inconscientes,cuidados-de-enfermeria-en-pacientes-inconscientes,57.0,2595.0,remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuales-son-las-manipulaciones-basicas-utilizadas-en-el-masaje/,/cuales-son-las-manipulaciones-basicas-utilizadas-en-el-masaje,cuales-son-las-manipulaciones-basicas-utilizadas-en-el-masaje,57.0,698.0,current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/persistencia-del-conducto-arterioso-cuidados-de-enfermeria/,/persistencia-del-conducto-arterioso-cuidados-de-enfermeria,persistencia-del-conducto-arterioso-cuidados-de-enfermeria,57.0,408.0,remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/resumen-evolucion-historica-del-tecnico-en-cuidados-auxiliares-de-enfermeria/,/resumen-evolucion-historica-del-tecnico-en-cuidados-auxiliares-de-enfermeria,resumen-evolucion-historica-del-tecnico-en-cuidados-auxiliares-de-enfermeria,56.0,781.0,Páginas.csv|current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/ciclo-auxiliar-de-enfermeria-plan-de-estuidos/,/ciclo-auxiliar-de-enfermeria-plan-de-estuidos,ciclo-auxiliar-de-enfermeria-plan-de-estuidos,56.0,719.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/caducan-las-pastillas-homeopaticas/,/caducan-las-pastillas-homeopaticas,caducan-las-pastillas-homeopaticas,56.0,665.0,Páginas.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/protocolo-de-cuidados-auxiliaresde-enfermeria/,/protocolo-de-cuidados-auxiliaresde-enfermeria,protocolo-de-cuidados-auxiliaresde-enfermeria,56.0,132.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/para-que-se-utiliza-rhus-tox-en-homeopatia/,/para-que-se-utiliza-rhus-tox-en-homeopatia,para-que-se-utiliza-rhus-tox-en-homeopatia,54.0,944.0,remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-heparina/,/cuidados-de-enfermeria-heparina,cuidados-de-enfermeria-heparina,54.0,491.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/comunicacion-terapeutica-en-enfermeria/,/comunicacion-terapeutica-en-enfermeria,comunicacion-terapeutica-en-enfermeria,53.0,2099.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-en-cateteres/,/cuidados-de-enfermeria-en-cateteres,cuidados-de-enfermeria-en-cateteres,53.0,1474.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/alzheimer-cuidados-de-enfermeria/,/alzheimer-cuidados-de-enfermeria,alzheimer-cuidados-de-enfermeria,53.0,1253.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-enfermeria-pediatricos-en-cirugia/,/cuidados-enfermeria-pediatricos-en-cirugia,cuidados-enfermeria-pediatricos-en-cirugia,53.0,1077.0,current_bing_pages_2026-04-24.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/funciones-y-tecnicas-asistenciales-del-personal-de-enfermeria-atencion-primari/,/funciones-y-tecnicas-asistenciales-del-personal-de-enfermeria-atencion-primari,funciones-y-tecnicas-asistenciales-del-personal-de-enfermeria-atencion-primari,53.0,921.0,current_bing_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/entapa-tecnica-enfermeria/,/entapa-tecnica-enfermeria,entapa-tecnica-enfermeria,51.0,1401.0,remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/define-signo-y-sontomas-y-ejemplos-de-auxiliar-de-enfermeria/,/define-signo-y-sontomas-y-ejemplos-de-auxiliar-de-enfermeria,define-signo-y-sontomas-y-ejemplos-de-auxiliar-de-enfermeria,51.0,982.0,Páginas.csv|current_bing_pages_2026-04-24.csv|current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_PageTrafficReport_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/cuidados-de-enfermeria-en-dialisis-peritoneal-y-hemodialisis/,/cuidados-de-enfermeria-en-dialisis-peritoneal-y-hemodialisis,cuidados-de-enfermeria-en-dialisis-peritoneal-y-hemodialisis,51.0,960.0,remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
https://serenfermera.com/2000-preguntas-auxiliar-enfermeria/,/2000-preguntas-auxiliar-enfermeria,2000-preguntas-auxiliar-enfermeria,51.0,782.0,current_gsc_pages_2026-04-24.csv|remaining_traffic_urls.csv|serenfermera.com_SiteExplorerUrls_4_13_2026.csv|traffic_urls_to_save.csv,served
